,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
88,(주)소예,35010,2009/06,2009/11/03,1,74607,  도매 및 상품 중개업,4
89,(주)스톰이앤에프,43680,2009/12,2011/04/13,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
90,(주)스틸플라워,87220,2009/12,2018/05/08,1,32401,  1차 금속 제조업,4
91,(주)스포츠서울,39670,2009/12,2022/04/20,1,105801,  출판업,4
92,(주)승화프리텍,111610,2009/12,2016/01/25,1,64201,  전문직별 공사업,4
93,(주)시노펙스그린테크,37320,2009/12,2012/03/19,1,74605,  도매 및 상품 중개업,4
94,(주)신성에프에이,104120,2009/12,2017/01/02,1,32902,  기타 기계 및 장비 제조업,4
95,(주)신성이엔지,104110,2009/12,2017/01/02,1,32901,  기타 기계 및 장비 제조업,4
96,(주)신세계푸드,31440,2009/12,2010/04/29,1,95601,  음식점 및 주점업,4
97,(주)신양오라컴디스플레이,86830,2009/12,2017/05/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
98,(주)신일건업,14350,2009/12,2015/04/15,1,64101,  종합 건설업,4
99,(주)신지소프트,78700,2009/12,2010/02/27,1,105802,  출판업,4
100,(주)신한,5450,2009/12,2020/06/30,1,64101,  종합 건설업,4
101,(주)실리콘화일,82930,2009/12,2014/05/23,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
102,(주)심팩메탈,90730,2009/12,2018/07/17,1,32401,  1차 금속 제조업,4
103,(주)쌈지,33260,2009/12,2010/04/17,1,31501,"  가죽, 가방 및 신발 제조업",4
104,(주)썬코어,51170,2009/12,2018/03/15,1,32901,  기타 기계 및 장비 제조업,4
105,(주)썬테크놀로지스,122800,2009/12,2020/02/12,1,32403,  1차 금속 제조업,4
106,(주)쎄라텍,41550,2009/12,2010/08/25,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
107,(주)쏠라엔텍,30390,2009/12,2010/05/08,1,74605,  도매 및 상품 중개업,4
108,(주)씨그널엔터테인먼트그룹,99830,2009/12,2018/05/04,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
109,(주)씨모텍,81090,2009/12,2011/09/23,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
110,(주)씨앤에스자산관리,32040,2009/12,2018/10/11,1,147509,  사업지원 서비스업,4
111,(주)씨앤케이인터내셔널,39530,2009/12,2015/05/19,1,32402,  1차 금속 제조업,4
112,(주)씨엘인터내셔널,37340,2009/12,2016/09/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
113,(주)씨유전자,56340,2009/12,2014/05/21,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
114,(주)씨티앤티,50470,2009/12,2012/05/01,1,33001,  자동차 및 트레일러 제조업,4
115,(주)씨티엘테크,88960,2009/12,2012/02/08,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
116,(주)아구스,78670,2009/12,2010/05/01,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
117,(주)아라온테크,41060,2009/12,2014/05/08,1,32902,  기타 기계 및 장비 제조업,4
118,(주)아시아미디어홀딩스,52810,2009/12,2011/11/22,1,105802,  출판업,4
119,(주)아이디에스,78780,2009/12,2016/04/28,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
120,(주)아이엠텍,226350,2009/12,2021/06/11,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
121,(주)아이팩토리,53810,2009/12,2016/09/19,1,32902,  기타 기계 및 장비 제조업,4
122,(주)아이피에스,51820,2009/12,2011/01/14,1,32902,  기타 기계 및 장비 제조업,4
123,(주)아인스엠앤엠,40740,2009/12,2012/05/01,1,74705,  소매업; 자동차 제외,4
124,(주)아큐텍,13780,2009/12,2013/04/23,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
125,(주)알덱스,25970,2009/12,2011/12/20,1,32402,  1차 금속 제조업,4
126,(주)알앤엘바이오,3190,2009/12,2013/05/03,1,32101,  의료용 물질 및 의약품 제조업,4
127,(주)알이네트웍스,23670,2009/12,2010/06/17,1,32803,  전기장비 제조업,4
128,(주)액티투오,47710,2009/12,2010/07/21,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
129,(주)에듀아크,46350,2009/12,2010/04/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
130,(주)에듀언스,9010,2009/12,2013/05/01,1,168505,  교육 서비스업,4
131,(주)에듀패스,31950,2009/12,2011/06/09,1,168505,  교육 서비스업,4
132,(주)에버리소스,20070,2009/12,2010/05/01,1,74605,  도매 및 상품 중개업,4
133,(주)에스디,66930,2009/12,2010/06/29,1,32102,  의료용 물질 및 의약품 제조업,4
134,(주)에스마크,30270,2009/12,2020/05/21,1,31301,  섬유제품 제조업; 의복제외,4
135,(주)에스브이에이치,46240,2009/12,2011/02/12,1,105802,  출판업,4
136,(주)에스비엠,37630,2009/12,2013/07/24,1,32901,  기타 기계 및 장비 제조업,4
137,(주)에스에스컴텍,36500,2009/12,2017/05/11,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,4
138,(주)에스에이티,158300,2009/12,2021/12/09,1,32902,  기타 기계 및 장비 제조업,4
139,(주)에스에프씨,112240,2009/12,2020/06/30,1,32202,  고무 및 플라스틱제품 제조업,4
140,(주)에스와이코퍼레이션,8080,2009/12,2013/09/25,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",4
141,(주)에스제이케이,80440,2009/12,2021/09/13,1,74607,  도매 및 상품 중개업,4
142,(주)에스티씨라이프,26220,2009/12,2011/11/29,1,74708,  소매업; 자동차 제외,4
143,(주)에스피코프,48130,2009/12,2010/04/20,1,74607,  도매 및 상품 중개업,4
144,(주)에이디모터스,38120,2009/12,2013/01/30,1,33001,  자동차 및 트레일러 제조업,4
145,(주)에이블씨엔씨,78520,2009/12,2011/09/07,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
146,(주)에이스디지텍,36550,2009/12,2011/08/22,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
147,(주)에이스앤파트너스,32930,2009/12,2012/01/18,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
148,(주)에이스일렉트로닉스,38690,2009/12,2010/04/17,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
149,(주)에이원마이크로,37380,2009/12,2012/02/01,1,32805,  전기장비 제조업,4
150,(주)에이제이에스,13340,2009/12,2014/09/02,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
151,(주)에이치디,102210,2009/12,2021/04/19,1,33101,  기타 운송장비 제조업,4
152,(주)에이치비이에너지,17300,2009/12,2010/04/15,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
153,(주)에이치앤아이,103650,2009/12,2016/07/14,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
154,(주)에이팸,73070,2009/12,2021/06/04,1,33003,  자동차 및 트레일러 제조업,4
155,(주)에이프로테크놀로지,45470,2009/12,2012/04/24,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",4
156,(주)에임하이글로벌,43580,2009/12,2018/08/10,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
157,(주)에코바이브,15540,2009/12,2023/11/07,1,147509,  사업지원 서비스업,4
158,(주)에코솔루션,52510,2009/12,2011/06/16,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",4
159,(주)에코페트로시스템,42870,2009/12,2011/10/06,1,74608,  도매 및 상품 중개업,4
160,(주)에프티이앤이,65160,2009/12,2019/05/03,1,32005,  화학물질 및 화학제품 제조업; 의약품 제외,4
161,(주)에피밸리,68630,2009/12,2012/04/24,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
162,(주)엑스로드,74140,2009/12,2010/05/08,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
163,(주)엑큐리스,48460,2009/12,2012/11/16,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
164,(주)엔스퍼트,98400,2009/12,2012/07/24,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
165,(주)엔에스브이,95300,2009/12,2017/09/12,1,32901,  기타 기계 및 장비 제조업,4
166,(주)엔에스쇼핑,138250,2009/12,2022/03/22,1,74709,  소매업; 자동차 제외,4
167,(주)엔케이바이오,19260,2009/12,2012/09/05,1,31301,  섬유제품 제조업; 의복제외,4
168,(주)엔터기술,68420,2009/12,2013/04/06,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
169,(주)엘앤씨피,15390,2009/12,2012/04/13,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
170,(주)엘앤피아너스,61140,2009/12,2011/12/28,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
171,(주)엘엑스세미콘,108320,2009/12,2022/11/03,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
172,(주)엘지생명과학,68870,2009/12,2017/01/17,1,32102,  의료용 물질 및 의약품 제조업,4
173,(주)엠씨넥스,97520,2009/12,2021/07/06,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
174,(주)엠엔에프씨,48640,2009/12,2011/04/13,1,32202,  고무 및 플라스틱제품 제조업,4
175,(주)엠제이비,74150,2009/12,2016/09/05,1,64202,  전문직별 공사업,4
176,(주)엠피씨플러스,50540,2009/12,2023/05/08,1,147509,  사업지원 서비스업,4
177,(주)연이비앤티,90740,2009/12,2022/10/17,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
178,(주)영진코퍼레이션,53330,2009/12,2015/04/23,1,32901,  기타 기계 및 장비 제조업,4
179,(주)예당컴퍼니,49000,2009/12,2013/09/10,1,105902,  영상ㆍ오디오 기록물 제작 및 배급업,4
180,(주)오라바이오틱스,16160,2009/12,2011/04/26,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
181,(주)온미디어,45710,2009/12,2011/03/22,1,137105,  전문 서비스업,4
182,(주)올리브나인,52970,2009/12,2010/10/20,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
183,(주)와이즈파워,40670,2009/12,2015/07/16,1,32802,  전기장비 제조업,4
184,(주)우전,52270,2009/12,2017/04/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
185,(주)원익테라세미콘,123100,2009/12,2019/02/20,1,32902,  기타 기계 및 장비 제조업,4
186,(주)원익피앤이,131390,2009/12,2022/11/29,1,32801,  전기장비 제조업,4
187,(주)웨스테이트디벨롭먼트,16140,2009/06,2012/10/12,1,95601,  음식점 및 주점업,4
188,(주)위너지스,26260,2009/12,2018/10/11,1,74608,  도매 및 상품 중개업,4
189,(주)위노바,39790,2009/12,2018/03/09,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
190,(주)위다스,56810,2009/12,2013/09/10,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
191,(주)유니드코리아,110500,2009/12,2014/09/02,1,32902,  기타 기계 및 장비 제조업,4
192,(주)유니텍전자,39040,2009/12,2011/04/29,1,74605,  도매 및 상품 중개업,4
193,(주)유디피,91270,2009/12,2018/04/18,1,105802,  출판업,4
194,(주)유성티에스아이,24870,2009/12,2010/05/03,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
195,(주)유아이에너지,50050,2009/12,2012/09/26,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
196,(주)유에이블,71530,2009/12,2013/04/23,1,74605,  도매 및 상품 중개업,4
197,(주)유일엔시스,38720,2009/12,2013/05/01,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
198,(주)유퍼트,60670,2009/12,2010/04/13,1,32801,  전기장비 제조업,4
199,(주)이롬텍,45400,2009/10,2010/02/11,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
200,(주)이루넷,41030,2009/12,2010/05/05,1,137309,"  기타 전문, 과학 및 기술 서비스업",4
201,(주)이룸지엔지,50640,2009/12,2011/08/20,1,106309,  정보서비스업,4
202,(주)이매진아시아,36260,2009/12,2021/02/15,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
203,(주)이앤텍,47450,2009/12,2010/11/30,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
204,(주)이엠네트웍스,87730,2009/12,2021/10/08,1,32002,  화학물질 및 화학제품 제조업; 의약품 제외,4
205,(주)인네트,41450,2009/12,2010/09/14,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
206,(주)인산가,62580,2009/12,2018/09/11,1,31007,  식료품 제조업,4
207,(주)인스프리트,73130,2009/12,2012/10/12,1,105802,  출판업,4
208,(주)인젠,41630,2009/12,2010/05/08,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
209,(주)인터파크,108790,2009/12,2020/07/16,1,74709,  소매업; 자동차 제외,4
210,(주)인포피아,36220,2009/12,2016/05/09,1,32103,  의료용 물질 및 의약품 제조업,4
211,(주)일공공일안경콘택트,32030,2009/12,2010/04/13,1,74604,  도매 및 상품 중개업,4
212,(주)자유투어,46840,2009/12,2013/05/01,1,147502,  사업지원 서비스업,4
213,(주)전우정밀,120780,2009/12,2021/05/06,1,33003,  자동차 및 트레일러 제조업,4
214,(주)정다운,224090,2009/12,2016/06/29,1,31001,  식료품 제조업,4
215,(주)제낙스,65620,2009/12,2021/08/09,1,32401,  1차 금속 제조업,4
216,(주)제너시스템즈,73930,2009/03,2013/07/12,1,105802,  출판업,4
217,(주)제로원인터랙티브,69470,2009/12,2010/05/03,1,106309,  정보서비스업,4
218,(주)제이에이치코오스,65310,2009/12,2012/05/31,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
219,(주)제이웨이,58420,2009/12,2023/04/14,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
220,(주)제이콘텐트리,36420,2009/12,2019/10/18,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
221,(주)제이콤,60750,2009/12,2011/04/16,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
222,(주)제이테크놀로지,35480,2009/12,2019/12/12,1,189102,  스포츠 및 오락관련 서비스업,4
223,(주)조인에너지,4820,2009/12,2010/04/15,1,74607,  도매 및 상품 중개업,4
224,(주)중앙건설,15110,2009/12,2012/12/11,1,64101,  종합 건설업,4
225,(주)중앙디자인,30030,2009/12,2011/04/13,1,137302,"  기타 전문, 과학 및 기술 서비스업",4
226,(주)중앙바이오텍,15170,2009/12,2010/04/13,1,32103,  의료용 물질 및 의약품 제조업,4
227,(주)지노시스템,33850,2009/12,2011/05/07,1,32902,  기타 기계 및 장비 제조업,4
228,(주)지디,155960,2009/12,2018/10/12,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
229,(주)지아이바이오,35450,2009/12,2013/08/07,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
230,(주)지앤디윈텍,61050,2009/12,2012/01/20,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
231,(주)지앤알,43630,2009/12,2011/04/29,1,32801,  전기장비 제조업,4
232,(주)지앤에스티,36920,2009/12,2013/05/07,1,74601,  도매 및 상품 중개업,4
233,(주)지에스홈쇼핑,28150,2009/12,2021/07/16,1,106002,  방송업,4
234,(주)지엔텍홀딩스,65410,2009/12,2010/05/05,1,32901,  기타 기계 및 장비 제조업,4
235,(주)지오엠씨,33030,2009/12,2010/09/25,1,32805,  전기장비 제조업,4
236,(주)지유온,111820,2009/12,2021/09/30,1,106309,  정보서비스업,4
237,(주)지티앤티,53870,2009/12,2015/10/15,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
238,(주)카이노스메드,220250,2009/12,2020/06/08,1,137001,  연구개발업,4
239,(주)카카오,35720,2009/12,2017/07/10,1,106301,  정보서비스업,4
240,(주)카카오엠,16170,2009/12,2018/09/18,1,31802,  인쇄 및 기록매체 복제업,4
241,(주)케드콤,11050,2009/12,2010/07/22,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
242,(주)케이씨오에너지,11400,2009/12,2010/05/20,1,33003,  자동차 및 트레일러 제조업,4
243,(주)케이알,35950,2009/03,2009/08/21,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,4
244,(주)케이에스리소스,66340,2009/12,2011/09/09,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
245,(주)케이엔씨글로벌,68150,2009/12,2017/03/07,1,64204,  전문직별 공사업,4
246,(주)케이피케미칼,64420,2009/12,2013/01/15,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,4
247,(주)코너스톤네트웍스,33110,2009/12,2021/10/08,1,74701,  소매업; 자동차 제외,4
248,(주)코레스,8340,2009/12,2010/04/13,1,32402,  1차 금속 제조업,4
249,(주)코리아센터,290510,2009/12,2022/12/16,1,105802,  출판업,4
250,(주)코스온,69110,2009/12,2023/10/20,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
251,(주)코아에스앤아이,52350,2009/12,2012/04/17,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
252,(주)코어비트,56850,2009/12,2010/03/09,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
253,(주)코원플레이,56000,2009/12,2023/03/30,1,105802,  출판업,4
254,(주)큐리어스,45050,2009/12,2012/11/27,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
255,(주)큐앤에스,52880,2009/12,2011/09/23,1,147509,  사업지원 서비스업,4
256,(주)클라스타,37550,2009/12,2011/10/26,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
257,(주)클루넷,67130,2009/12,2012/06/08,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
258,(주)태광이엔시,48140,2009/12,2010/11/25,1,32801,  전기장비 제조업,4
