,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
103,원텍(주),216280,2019/12,2022/06/30,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",4
104,유네코(주),64510,2019/12,2023/01/17,1,32902,  기타 기계 및 장비 제조업,4
105,이에스산업(주),241510,2019/12,2021/01/26,1,32901,  기타 기계 및 장비 제조업,4
106,이엘케이(주),94190,2019/12,2020/05/22,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
107,자안바이오(주),221610,2019/12,2022/01/05,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
108,지나인제약(주),78650,2019/12,2023/07/21,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",4
109,지스마트글로벌(주),114570,2019/12,2022/02/23,1,74608,  도매 및 상품 중개업,4
110,참존글로벌(주),158310,2019/12,2022/11/09,1,32902,  기타 기계 및 장비 제조업,4
111,청광건설(주),140290,2019/12,2023/05/08,1,64102,  종합 건설업,4
112,케어룸의료산업(주),327970,2019/12,2022/03/11,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",4
113,케이맥(주),43290,2019/12,2021/07/20,1,32902,  기타 기계 및 장비 제조업,4
114,코리아오토글라스(주),152330,2019/12,2020/12/18,1,32301,  비금속 광물제품 제조업,4
115,코오롱머티리얼(주),144620,2019/12,2021/11/05,1,32005,  화학물질 및 화학제품 제조업; 의약품 제외,4
116,피아이첨단소재(주),178920,2019/12,2021/08/09,1,32202,  고무 및 플라스틱제품 제조업,4
117,한국제지(주),2300,2019/12,2020/07/13,1,31701,"  펄프, 종이 및 종이제품 제조업",4
118,한일네트웍스(주),46110,2019/12,2022/10/05,1,106301,  정보서비스업,4
119,현진소재(주),53660,2019/12,2022/04/26,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
