,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
70,(주)바로크가구,17120,1999/12,2001/07/10,1,33201,  가구 제조업,4
71,(주)바이오빌,65940,1999/12,2020/07/31,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,4
72,(주)바이오시스,35960,1999/12,2004/04/07,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",4
73,(주)배명금속,11800,1999/12,2012/09/03,1,32401,  1차 금속 제조업,4
74,(주)범양사,2480,1999/12,2005/05/04,1,31302,  섬유제품 제조업; 의복제외,4
75,(주)베네데스하이텍,9360,1999/12,2005/04/15,1,74608,  도매 및 상품 중개업,4
76,(주)벨로체피아노,40750,1999/12,2003/04/24,1,33304,  기타 제품 제조업,4
77,(주)보루네오가구,4740,1999/12,2017/07/05,1,33201,  가구 제조업,4
78,(주)보성인터내셔날,33300,1999/12,2001/05/25,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
79,(주)보진재,30950,1999/12,2005/04/30,1,31801,  인쇄 및 기록매체 복제업,4
80,(주)보홍,41320,1999/12,2010/05/08,1,74605,  도매 및 상품 중개업,4
81,(주)봉신,5350,1999/12,2011/04/15,1,85001,  수상 운송업,4
82,(주)부산도시가스,15350,1999/12,2022/01/18,1,43502,"  전기, 가스, 증기 및 공기조절 공급업",4
83,(주)부흥,3930,1999/12,2004/06/29,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
84,(주)브이에스에스티,35400,1999/12,2010/10/01,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
85,(주)블루멈,33880,1999/12,2009/09/04,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
86,(주)비앤비성원,15200,1999/12,2012/05/01,1,32401,  1차 금속 제조업,4
87,(주)비에이치케이,3990,1999/12,2009/04/30,1,74608,  도매 및 상품 중개업,4
88,(주)비이티,36820,1999/12,2005/04/05,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
89,(주)사라콤,40020,1999/12,2009/05/27,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
90,(주)사이노젠,64060,1999/12,2010/04/13,1,32901,  기타 기계 및 장비 제조업,4
91,(주)삼미,2580,1999/12,2002/04/20,1,74608,  도매 및 상품 중개업,4
92,(주)삼보컴퓨터,14900,1999/12,2007/04/25,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
93,(주)삼애인더스,9330,1999/12,2002/10/22,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
94,(주)삼양엔텍,8720,1999/06,2014/12/30,1,32902,  기타 기계 및 장비 제조업,4
95,(주)삼양제넥스,3940,1999/06,2016/01/21,1,31007,  식료품 제조업,4
96,(주)삼영,36530,1999/12,2002/10/22,1,137105,  전문 서비스업,4
97,(주)삼우이엠씨,26250,1999/12,2013/04/12,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,4
98,(주)삼익주택,5580,1999/12,2000/06/30,1,64101,  종합 건설업,4
99,(주)샤인시스템,66300,1999/12,2010/06/29,1,32202,  고무 및 플라스틱제품 제조업,4
100,(주)서광,3260,1999/12,2002/04/30,1,74607,  도매 및 상품 중개업,4
101,(주)서광건설산업,1600,1999/12,2010/04/15,1,64102,  종합 건설업,4
102,(주)서통,1150,1999/12,2003/10/02,1,32002,  화학물질 및 화학제품 제조업; 의약품 제외,4
103,(주)선우중공업,68770,1999/12,2010/06/17,1,32902,  기타 기계 및 장비 제조업,4
104,(주)선진금속,18570,1999/12,2002/05/21,1,32402,  1차 금속 제조업,4
105,(주)선진지주,14300,1999/12,2013/01/18,1,31006,  식료품 제조업,4
106,(주)성진산업,37650,1999/12,2005/04/05,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
107,(주)세계투어,47600,1999/12,2011/09/09,1,147502,  사업지원 서비스업,4
108,(주)세니콘,56060,1999/12,2006/04/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
109,(주)세븐코스프,17160,1999/12,2011/04/29,1,31008,  식료품 제조업,4
110,(주)센추리,6750,1999/03,2005/04/14,1,32901,  기타 기계 및 장비 제조업,4
111,(주)셀런,13240,1999/12,2011/04/15,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
112,(주)셰프라인,12250,1999/12,2005/04/15,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
113,(주)소예,35010,1999/12,2009/11/03,1,74607,  도매 및 상품 중개업,4
114,(주)소프트윈,49790,1999/12,2002/11/28,1,74605,  도매 및 상품 중개업,4
115,(주)솔빛미디어,44440,1999/12,2005/04/26,1,168506,  교육 서비스업,4
116,(주)스마텔,4190,1999/12,2004/03/31,1,32901,  기타 기계 및 장비 제조업,4
117,(주)스타맥스,17050,1999/12,2010/04/05,1,74604,  도매 및 상품 중개업,4
118,(주)스탠더드텔레콤,27890,1999/12,2003/04/05,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
119,(주)스톰이앤에프,43680,1999/12,2011/04/13,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
120,(주)스포츠서울,39670,1999/12,2022/04/20,1,105801,  출판업,4
121,(주)시노펙스그린테크,37320,1999/12,2012/03/19,1,74605,  도매 및 상품 중개업,4
122,(주)신동방씨피,4660,1999/12,2005/03/30,1,31006,  식료품 제조업,4
123,(주)신세계아이앤씨,35510,1999/12,2006/05/18,1,106301,  정보서비스업,4
124,(주)신양오라컴디스플레이,86830,1999/12,2017/05/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
125,(주)신일건업,14350,1999/12,2015/04/15,1,64101,  종합 건설업,4
126,(주)신한,5450,1999/12,2020/06/30,1,64101,  종합 건설업,4
127,(주)심스밸리,42470,1999/12,2002/11/16,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
128,(주)쌈지,33260,1999/12,2010/04/17,1,31501,"  가죽, 가방 및 신발 제조업",4
129,(주)써니트렌드,35500,1999/12,2009/09/04,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
130,(주)써미트테크놀로지,39000,1999/12,2004/04/13,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
131,(주)쎄라텍,41550,1999/12,2010/08/25,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
132,(주)쏠라엔텍,30390,1999/12,2010/05/08,1,74605,  도매 및 상품 중개업,4
133,(주)쓰리소프트,36360,1999/12,2009/04/29,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
134,(주)씨모스,37600,1999/12,2004/03/24,1,32902,  기타 기계 및 장비 제조업,4
135,(주)씨앤상선,790,1999/12,2009/05/13,1,85001,  수상 운송업,4
136,(주)씨앤에스자산관리,32040,1999/12,2018/10/11,1,147509,  사업지원 서비스업,4
137,(주)씨앤우방,13200,1999/12,2009/05/13,1,64102,  종합 건설업,4
138,(주)씨앤중공업,8400,1999/12,2009/05/13,1,33002,  자동차 및 트레일러 제조업,4
139,(주)씨앤케이인터내셔널,39530,1999/12,2015/05/19,1,32402,  1차 금속 제조업,4
140,(주)씨엘엘씨디,35710,1999/12,2010/05/01,1,74709,  소매업; 자동차 제외,4
141,(주)씨엘인터내셔널,37340,1999/12,2016/09/08,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
142,(주)씨유전자,56340,1999/12,2014/05/21,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
143,(주)씨크롭,16970,1999/12,2006/07/13,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,4
144,(주)아라온테크,41060,1999/12,2014/05/08,1,32902,  기타 기계 및 장비 제조업,4
145,(주)아이넥스테크놀로지,8440,1999/12,2002/04/23,1,74607,  도매 및 상품 중개업,4
146,(주)아이디에이치,26230,1999/12,2009/04/29,1,32902,  기타 기계 및 장비 제조업,4
147,(주)아이씨켐,20490,1999/12,2002/10/11,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
148,(주)아이엠아이티,38100,1999/12,2005/04/08,1,105802,  출판업,4
149,(주)아이인프라,8780,1999/12,2003/11/08,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
150,(주)아이텍스필,8030,1999/12,2005/06/02,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",4
151,(주)아이피에스,51820,1999/12,2011/01/14,1,32902,  기타 기계 및 장비 제조업,4
152,(주)아큐텍,13780,1999/12,2013/04/23,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
153,(주)알덱스,25970,1999/12,2011/12/20,1,32402,  1차 금속 제조업,4
154,(주)알앤엘바이오,3190,1999/12,2013/05/03,1,32101,  의료용 물질 및 의약품 제조업,4
155,(주)알이네트웍스,23670,1999/12,2010/06/17,1,32803,  전기장비 제조업,4
156,(주)애드모바일,32600,1999/12,2003/10/30,1,105802,  출판업,4
157,(주)에듀아크,46350,1999/12,2010/04/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
158,(주)에듀언스,9010,1999/12,2013/05/01,1,168505,  교육 서비스업,4
159,(주)에듀패스,31950,1999/06,2011/06/09,1,168505,  교육 서비스업,4
160,(주)에버리소스,20070,1999/12,2010/05/01,1,74605,  도매 및 상품 중개업,4
161,(주)에스디,66930,1999/12,2010/06/29,1,32102,  의료용 물질 및 의약품 제조업,4
162,(주)에스마크,30270,1999/12,2020/05/21,1,31301,  섬유제품 제조업; 의복제외,4
163,(주)에스브이에이치,46240,1999/12,2011/02/12,1,105802,  출판업,4
164,(주)에스비에스,34120,1999/12,2003/06/25,1,106002,  방송업,4
165,(주)에스비엠,37630,1999/12,2013/07/24,1,32901,  기타 기계 및 장비 제조업,4
166,(주)에스에스컴텍,36500,1999/12,2017/05/11,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,4
167,(주)에스오케이,32610,1999/12,2005/04/21,1,147503,  사업지원 서비스업,4
168,(주)에스와이코퍼레이션,8080,1999/10,2013/09/25,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",4
169,(주)에스티씨라이프,26220,1999/12,2011/11/29,1,74708,  소매업; 자동차 제외,4
170,(주)에스티앤아이,31800,1999/12,2009/07/01,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
171,(주)에이디모터스,38120,1999/12,2013/01/30,1,33001,  자동차 및 트레일러 제조업,4
172,(주)에이스디지텍,36550,1999/12,2011/08/22,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
173,(주)에이스앤파트너스,32930,1999/12,2012/01/18,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
174,(주)에이스일렉트로닉스,38690,1999/12,2010/04/17,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
175,(주)에이엠에스,44770,1999/12,2009/10/07,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
176,(주)에이원마이크로,37380,1999/12,2012/02/01,1,32805,  전기장비 제조업,4
177,(주)에이제이에스,13340,1999/12,2014/09/02,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
178,(주)에이치디,102210,1999/12,2021/04/19,1,33101,  기타 운송장비 제조업,4
179,(주)에이치비이에너지,17300,1999/12,2010/04/15,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
180,(주)에이팸,73070,1999/12,2021/06/04,1,33003,  자동차 및 트레일러 제조업,4
181,(주)에이프로테크놀로지,45470,1999/12,2012/04/24,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",4
182,(주)에코바이브,15540,1999/12,2023/11/07,1,147509,  사업지원 서비스업,4
183,(주)에코페트로시스템,42870,1999/12,2011/10/06,1,74608,  도매 및 상품 중개업,4
184,(주)에프티이앤이,65160,1999/12,2019/05/03,1,32005,  화학물질 및 화학제품 제조업; 의약품 제외,4
185,(주)에피밸리,68630,1999/12,2012/04/24,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
186,(주)엑큐리스,48460,1999/12,2012/11/16,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
187,(주)엔씨소프트,36570,1999/12,2003/05/22,1,106301,  정보서비스업,4
188,(주)엔케이바이오,19260,1999/12,2012/09/05,1,31301,  섬유제품 제조업; 의복제외,4
189,(주)엔플렉스,40130,1999/12,2004/04/03,1,105802,  출판업,4
190,(주)엘앤피아너스,61140,1999/12,2011/12/28,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
191,(주)엘지텔레콤,32640,1999/12,2008/04/21,1,106102,  우편 및 통신업,4
192,(주)엠엔에프씨,48640,1999/12,2011/04/13,1,32202,  고무 및 플라스틱제품 제조업,4
193,(주)엠피씨플러스,50540,1999/12,2023/05/08,1,147509,  사업지원 서비스업,4
194,(주)예일바이오텍,54250,1999/12,2007/04/11,1,32901,  기타 기계 및 장비 제조업,4
195,(주)오라바이오틱스,16160,1999/12,2011/04/26,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
196,(주)옥션,43790,1999/12,2004/12/06,1,74601,  도매 및 상품 중개업,4
197,(주)올리브나인,52970,1999/12,2010/10/20,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
198,(주)올에버,34970,1999/12,2003/04/15,1,74604,  도매 및 상품 중개업,4
199,(주)와이즈파워,40670,1999/12,2015/07/16,1,32802,  전기장비 제조업,4
200,(주)우성건설,8640,1999/12,2001/01/20,1,64101,  종합 건설업,4
201,(주)우영,12460,1999/12,2008/03/13,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
202,(주)원진,5370,1999/12,2000/06/07,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
203,(주)월드텔레콤,47610,1999/12,2004/04/08,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
204,(주)웨스테이트디벨롭먼트,16140,1999/06,2012/10/12,1,95601,  음식점 및 주점업,4
205,(주)위너스인프라인,5760,1999/06,2009/02/19,1,74604,  도매 및 상품 중개업,4
206,(주)위너지스,26260,1999/12,2018/10/11,1,74608,  도매 및 상품 중개업,4
207,(주)위노바,39790,1999/12,2018/03/09,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,4
208,(주)윌텍정보통신,39390,1999/12,2004/04/09,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
209,(주)유니씨앤티,40780,1999/12,2002/10/18,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
210,(주)유니텍전자,39040,1999/12,2011/04/29,1,74605,  도매 및 상품 중개업,4
211,(주)유성티에스아이,24870,1999/12,2010/05/03,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,4
212,(주)유아이에너지,50050,1999/12,2012/09/26,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
213,(주)유일엔시스,38720,1999/12,2013/05/01,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
214,(주)유티엑스,45880,1999/12,2010/04/10,1,74605,  도매 및 상품 중개업,4
215,(주)유퍼트,60670,1999/12,2010/04/13,1,32801,  전기장비 제조업,4
216,(주)이론테크놀로지,34980,1999/12,2003/04/30,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
217,(주)이루넷,41030,1999/12,2010/05/05,1,137309,"  기타 전문, 과학 및 기술 서비스업",4
218,(주)이매진아시아,36260,1999/12,2021/02/15,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
219,(주)이수페타시스,7660,1999/12,2003/10/07,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
220,(주)이앤텍,47450,1999/12,2010/11/30,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
221,(주)이지닷컴,12260,1999/12,2002/04/03,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
222,(주)이지클럽,38980,1999/12,2005/09/10,1,74601,  도매 및 상품 중개업,4
223,(주)이트로닉스,13090,1999/12,2002/04/27,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
224,(주)인네트,41450,1999/12,2010/09/14,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
225,(주)인팩,23810,1999/12,2004/09/21,1,33003,  자동차 및 트레일러 제조업,4
226,(주)일공공일안경콘택트,32030,1999/12,2010/04/13,1,74604,  도매 및 상품 중개업,4
227,(주)일진,10510,1999/12,2003/11/05,1,32803,  전기장비 제조업,4
228,(주)일화모직공업,1590,1999/11,2004/09/02,1,31302,  섬유제품 제조업; 의복제외,4
229,(주)자강,36790,1999/12,2009/05/15,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
230,(주)정일이엔씨,10810,1999/12,2000/06/07,1,32901,  기타 기계 및 장비 제조업,4
231,(주)제너비오믹스,17010,1999/12,2010/03/26,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",4
232,(주)제이엠피,54790,1999/12,2007/04/24,1,32902,  기타 기계 및 장비 제조업,4
233,(주)제이콘텐트리,36420,1999/03,2019/10/18,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,4
234,(주)제이테크놀로지,35480,1999/12,2019/12/12,1,189102,  스포츠 및 오락관련 서비스업,4
235,(주)조이토토,44370,1999/12,2008/05/03,1,189102,  스포츠 및 오락관련 서비스업,4
236,(주)조인에너지,4820,1999/03,2010/04/15,1,74607,  도매 및 상품 중개업,4
237,(주)중앙건설,15110,1999/12,2012/12/11,1,64101,  종합 건설업,4
238,(주)중앙디자인,30030,1999/12,2011/04/13,1,137302,"  기타 전문, 과학 및 기술 서비스업",4
239,(주)중앙바이오텍,15170,1999/12,2010/04/13,1,32103,  의료용 물질 및 의약품 제조업,4
240,(주)지노시스템,33850,1999/12,2011/05/07,1,32902,  기타 기계 및 장비 제조업,4
241,(주)지니웍스,36600,1999/12,2005/04/02,1,31302,  섬유제품 제조업; 의복제외,4
242,(주)지아이바이오,35450,1999/12,2013/08/07,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
243,(주)지앤디윈텍,61050,1999/12,2012/01/20,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
244,(주)지앤알,43630,1999/12,2011/04/29,1,32801,  전기장비 제조업,4
245,(주)지앤에스티,36920,1999/12,2013/05/07,1,74601,  도매 및 상품 중개업,4
246,(주)지에스홈쇼핑,28150,1999/12,2021/07/16,1,106002,  방송업,4
247,(주)지엔텍홀딩스,65410,1999/12,2010/05/05,1,32901,  기타 기계 및 장비 제조업,4
248,(주)지오엠씨,33030,1999/12,2010/09/25,1,32805,  전기장비 제조업,4
249,(주)지이엔에프,38920,1999/12,2009/05/29,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
250,(주)창민테크,42960,1999/12,2005/04/13,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",4
251,(주)청구,11510,1999/12,2002/04/20,1,64101,  종합 건설업,4
252,(주)청람디지탈,35270,1999/12,2008/04/23,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
253,(주)카라반케이디이,32570,1999/12,2009/09/18,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
254,(주)카리스소프트,24080,1999/12,2002/10/17,1,31302,  섬유제품 제조업; 의복제외,4
255,(주)카스코,5330,1999/12,2007/06/20,1,33003,  자동차 및 트레일러 제조업,4
256,(주)카카오,35720,1999/12,2017/07/10,1,106301,  정보서비스업,4
257,(주)카카오엠,16170,1999/12,2018/09/18,1,31802,  인쇄 및 기록매체 복제업,4
258,(주)케드콤,11050,1999/12,2010/07/22,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4
259,(주)케미그라스,21090,1999/06,2003/12/20,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",4
260,(주)케이디세코,73780,1999/12,2009/04/11,1,10102,  농업,4
261,(주)케이디엠,27560,1999/12,2002/05/03,1,33003,  자동차 및 트레일러 제조업,4
262,(주)케이씨오에너지,11400,1999/12,2010/05/20,1,33003,  자동차 및 트레일러 제조업,4
263,(주)케이알,35950,1999/12,2009/08/21,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,4
