,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
892,(주)유비쿼스,264450,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
893,(주)유비쿼스홀딩스,78070,2019/12,,1,137105,  전문 서비스업,5
894,(주)유성티엔에스,24800,2019/12,,1,84902,  육상운송 및 파이프라인 운송업,5
895,(주)유수홀딩스,700,2019/12,,1,137105,  전문 서비스업,1
896,(주)유신,54930,2019/12,,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",5
897,(주)유아이디,69330,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
898,(주)유에스티,263770,2019/12,,1,32401,  1차 금속 제조업,5
899,(주)유유제약,220,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,1
900,(주)유일로보틱스,388720,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
901,(주)유진로봇,56080,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
902,(주)유진테크,84370,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
903,(주)유진테크놀로지,240600,2019/12,,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,5
904,(주)유투바이오,221800,2019/12,,1,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",5
905,(주)유티아이,179900,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
906,(주)유틸렉스,263050,2019/12,,1,32101,  의료용 물질 및 의약품 제조업,5
907,(주)유한양행,100,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,1
908,(주)육일씨엔에쓰,191410,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
909,(주)율촌,146060,2019/12,,1,32401,  1차 금속 제조업,5
910,(주)율호,72770,2019/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
911,(주)이건홀딩스,39020,2019/12,,1,31601,  목재 및 나무제품 제조업; 가구 제외,5
912,(주)이글루코퍼레이션,67920,2019/12,,1,106309,  정보서비스업,5
913,(주)이글벳,44960,2019/12,,1,74607,  도매 및 상품 중개업,5
914,(주)이노룰스,296640,2019/12,,1,105802,  출판업,5
915,(주)이노메트리,302430,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
916,(주)이노션,214320,2019/12,,1,137103,  전문 서비스업,1
917,(주)이노시뮬레이션,274400,2019/12,,1,105802,  출판업,5
918,(주)이노와이어리스,73490,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
919,(주)이노인스트루먼트,215790,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
920,(주)이노진,344860,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
921,(주)이노테라피,246960,2019/12,,1,32103,  의료용 물질 및 의약품 제조업,5
922,(주)이녹스,88390,2019/12,,1,33109,  기타 운송장비 제조업,5
923,(주)이녹스첨단소재,272290,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
