,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
0,(주)CMG제약,58820,2002/12,,1,32102,  의료용 물질 및 의약품 제조업,5
1,(주)DB하이텍,990,2002/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
2,(주)ES큐브,50120,2002/06,,1,74604,  도매 및 상품 중개업,5
3,(주)MH에탄올,23150,2002/12,,1,31101,  음료 제조업,1
4,(주)SH에너지화학,2360,2002/06,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
5,(주)SIMPAC,9160,2002/12,,1,32401,  1차 금속 제조업,1
6,(주)SNT홀딩스,36530,2002/12,,1,137105,  전문 서비스업,1
7,(주)STX,11810,2002/12,,1,74608,  도매 및 상품 중개업,1
8,(주)TCC스틸,2710,2002/12,,1,32401,  1차 금속 제조업,1
9,(주)가비아,79940,2002/12,,1,105802,  출판업,5
10,(주)강원랜드,35250,2002/12,,1,189102,  스포츠 및 오락관련 서비스업,1
11,(주)강원에너지,114190,2002/11,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
12,(주)갤럭시아에스엠,11420,2002/12,,1,189101,  스포츠 및 오락관련 서비스업,1
13,(주)경농,2100,2002/12,,1,32003,  화학물질 및 화학제품 제조업; 의약품 제외,1
14,(주)경동나비엔,9450,2002/12,,1,32805,  전기장비 제조업,1
15,(주)경동인베스트,12320,2002/12,,1,137105,  전문 서비스업,1
16,(주)경방,50,2002/12,,1,74701,  소매업; 자동차 제외,1
17,(주)경보제약,214390,2002/12,,1,32101,  의료용 물질 및 의약품 제조업,1
18,(주)경인양행,12610,2002/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
19,(주)골드앤에스,35290,2002/12,,1,105801,  출판업,5
20,(주)광림,14200,2002/12,,1,33001,  자동차 및 트레일러 제조업,6
21,(주)광명전기,17040,2002/11,,1,32801,  전기장비 제조업,1
22,(주)광무,29480,2002/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
23,(주)광주신세계,37710,2002/12,,1,74701,  소매업; 자동차 제외,1
