,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
100,(주)디비아이엔씨,12030,2001/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
101,(주)디스플레이테크,66670,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
102,(주)디아이,3160,2001/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",1
103,(주)디알비동일,4840,2001/12,,1,32201,  고무 및 플라스틱제품 제조업,1
104,(주)디에스이엔,65150,2001/12,,1,74603,  도매 및 상품 중개업,5
105,(주)디에이치오토웨어,25440,2001/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
106,(주)디에이피,66900,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
107,(주)디엔오토모티브,7340,2001/12,,1,32802,  전기장비 제조업,1
108,(주)디엠에스,68790,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
109,(주)디오,39840,2001/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
110,(주)디지아이,43360,2001/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
111,(주)디지털대성,68930,2001/12,,1,168505,  교육 서비스업,5
112,(주)디지틀조선일보,33130,2001/09,,1,106301,  정보서비스업,5
113,(주)라이온켐텍,171120,2001/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
114,(주)라이트론,69540,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
115,(주)레드캡투어,38390,2001/12,,1,147502,  사업지원 서비스업,5
116,(주)룽투코리아,60240,2001/12,,1,105802,  출판업,5
117,(주)리노스,39980,2001/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
118,(주)리더스코스메틱,16100,2001/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
119,(주)리드코프,12700,2001/12,,1,74607,  도매 및 상품 중개업,5
120,(주)리튬포어스,73570,2001/12,,1,33309,  기타 제품 제조업,5
121,(주)링네트,42500,2001/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
122,(주)마니커,27740,2001/12,,1,31001,  식료품 제조업,1
123,(주)마크로젠,38290,2001/06,,1,137309,"  기타 전문, 과학 및 기술 서비스업",5
124,(주)머큐리,100590,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
125,(주)메디아나,41920,2001/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
126,(주)메디콕스,54180,2001/12,,1,33101,  기타 운송장비 제조업,5
127,(주)메디프론디비티,65650,2001/12,,1,74605,  도매 및 상품 중개업,5
128,(주)메타바이오메드,59210,2001/12,,1,32103,  의료용 물질 및 의약품 제조업,5
129,(주)멕아이씨에스,58110,2001/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
130,(주)모나리자,12690,2001/12,,1,31709,"  펄프, 종이 및 종이제품 제조업",1
131,(주)모나미,5360,2001/12,,1,74604,  도매 및 상품 중개업,1
132,(주)모베이스전자,12860,2001/12,,1,33003,  자동차 및 트레일러 제조업,5
133,(주)모아텍,33200,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
134,(주)모토닉,9680,2001/12,,1,33003,  자동차 및 트레일러 제조업,1
135,(주)모헨즈,6920,2001/12,,1,32303,  비금속 광물제품 제조업,5
136,(주)무궁화인포메이션테크놀로지,38340,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
137,(주)무학,33920,2001/12,,1,31101,  음료 제조업,1
138,(주)미래아이앤지,7120,2001/02,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
139,(주)미래컴퍼니,49950,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
140,(주)미코,59090,2001/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
141,(주)바른손,18700,2001/03,,1,74604,  도매 및 상품 중개업,5
142,(주)바른손이앤에이,35620,2001/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
143,(주)바이넥스,53030,2001/12,,1,32102,  의료용 물질 및 의약품 제조업,5
144,(주)바이오니아,64550,2001/12,,1,32103,  의료용 물질 및 의약품 제조업,5
145,(주)바이오스마트,38460,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
146,(주)바텍,43150,2001/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
147,(주)방림,3610,2001/09,,1,31302,  섬유제품 제조업; 의복제외,1
148,(주)백금티앤에이,46310,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
149,(주)백산,35150,2001/12,,1,32202,  고무 및 플라스틱제품 제조업,1
150,(주)버킷스튜디오,66410,2001/12,,1,106102,  우편 및 통신업,6
151,(주)벽산,7210,2001/12,,1,32309,  비금속 광물제품 제조업,1
152,(주)보락,2760,2001/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
153,(주)보령,3850,2001/12,,1,32102,  의료용 물질 및 의약품 제조업,1
154,(주)부-스타,8470,2001/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
155,(주)부방,14470,2001/06,,1,126801,  부동산업,5
156,(주)브리지텍,64480,2001/12,,1,105802,  출판업,5
157,(주)브이티지엠피,18290,2001/09,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
158,(주)블레이드엔터테인먼트,44480,2001/12,,1,32201,  고무 및 플라스틱제품 제조업,5
159,(주)블루콤,33560,2001/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
160,(주)비비안,2070,2001/06,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
161,(주)비씨월드제약,200780,2001/12,,1,32102,  의료용 물질 및 의약품 제조업,5
162,(주)비엘팜텍,65170,2001/12,,1,74603,  도매 및 상품 중개업,5
163,(주)비와이씨,1460,2001/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
164,(주)비지에프,27410,2001/12,,1,137105,  전문 서비스업,1
165,(주)비츠로셀,82920,2001/12,,1,32802,  전기장비 제조업,5
166,(주)비츠로시스,54220,2001/12,,1,32801,  전기장비 제조업,5
167,(주)비츠로테크,42370,2001/12,,1,137105,  전문 서비스업,5
168,(주)비케이홀딩스,50090,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
169,(주)비트컴퓨터,32850,2001/12,,1,105802,  출판업,5
170,(주)빅텍,65450,2001/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",5
171,(주)빙그레,5180,2001/09,,1,31005,  식료품 제조업,1
172,(주)사조대림,3960,2001/03,,1,31002,  식료품 제조업,1
173,(주)사조오양,6090,2001/03,,1,31002,  식료품 제조업,1
174,(주)삼보판지,23600,2001/12,,1,31701,"  펄프, 종이 및 종이제품 제조업",5
175,(주)삼양홀딩스,70,2001/06,,1,137105,  전문 서비스업,1
176,(주)삼에스코리아,60310,2001/03,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
177,(주)삼영,3720,2001/12,,1,32202,  고무 및 플라스틱제품 제조업,1
178,(주)삼원강재,23000,2001/12,,1,33003,  자동차 및 트레일러 제조업,1
179,(주)삼익악기,2450,2001/12,,1,33302,  기타 제품 제조업,1
180,(주)삼일,32280,2001/12,,1,84903,  육상운송 및 파이프라인 운송업,5
181,(주)삼일기업공사,2290,2001/12,,1,64101,  종합 건설업,5
182,(주)삼일씨엔에스,4440,2001/12,,1,32303,  비금속 광물제품 제조업,1
183,(주)삼진,32750,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
184,(주)삼진엘앤디,54090,2001/12,,1,33309,  기타 제품 제조업,5
185,(주)삼천리,4690,2001/12,,1,43502,"  전기, 가스, 증기 및 공기조절 공급업",1
186,(주)삼표시멘트,38500,2001/12,,1,32309,  비금속 광물제품 제조업,5
187,(주)삼화네트웍스,46390,2001/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
188,(주)상보,27580,2001/12,,1,32202,  고무 및 플라스틱제품 제조업,5
189,(주)상상인,38540,2001/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
190,(주)상아프론테크,89980,2001/12,,1,32202,  고무 및 플라스틱제품 제조업,5
191,(주)상지카일룸,42940,2001/12,,1,64101,  종합 건설업,5
192,(주)새로닉스,42600,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
193,(주)서린바이오사이언스,38070,2001/12,,1,74607,  도매 및 상품 중개업,5
194,(주)서부티엔디,6730,2001/12,,1,95501,  숙박업,5
195,(주)서연,7860,2001/12,,1,137105,  전문 서비스업,1
196,(주)서연탑메탈,19770,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
197,(주)서울리거,43710,2001/12,,1,74607,  도매 및 상품 중개업,5
198,(주)서울제약,18680,2001/12,,1,32102,  의료용 물질 및 의약품 제조업,5
199,(주)서원,21050,2001/12,,1,32403,  1차 금속 제조업,1
200,(주)서한,11370,2001/12,,1,64101,  종합 건설업,5
201,(주)서흥,8490,2001/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
202,(주)서희건설,35890,2001/12,,1,64101,  종합 건설업,5
203,(주)선광,3100,2001/12,,1,85209,  창고 및 운송관련 서비스업,5
204,(주)선앤엘,2820,2001/09,,1,31602,  목재 및 나무제품 제조업; 가구 제외,1
205,(주)선익시스템,171090,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
206,(주)성광벤드,14620,2001/12,,1,32401,  1차 금속 제조업,5
207,(주)성도이엔지,37350,2001/12,,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",5
208,(주)성안,11300,2001/12,,1,31302,  섬유제품 제조업; 의복제외,1
209,(주)성우하이텍,15750,2001/12,,1,33003,  자동차 및 트레일러 제조업,5
210,(주)세동,53060,2001/12,,1,33003,  자동차 및 트레일러 제조업,5
211,(주)세보엠이씨,11560,2001/12,,1,64202,  전문직별 공사업,5
212,(주)세아베스틸지주,1430,2001/12,,1,32401,  1차 금속 제조업,1
213,(주)세아제강지주,3030,2001/12,,1,137105,  전문 서비스업,1
214,(주)세아특수강,19440,2001/12,,1,32401,  1차 금속 제조업,1
215,(주)세아홀딩스,58650,2001/12,,1,32401,  1차 금속 제조업,1
216,(주)세우글로벌,13000,2001/12,,1,74607,  도매 및 상품 중개업,1
217,(주)세운메디칼,100700,2001/12,,1,32103,  의료용 물질 및 의약품 제조업,5
218,(주)세원물산,24830,2001/12,,1,33003,  자동차 및 트레일러 제조업,5
219,(주)세원정공,21820,2001/06,,1,33003,  자동차 및 트레일러 제조업,1
220,(주)세중,39310,2001/12,,1,105802,  출판업,5
221,(주)세진티에스,67770,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
222,(주)세코닉스,53450,2001/12,,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",5
223,(주)셀루메드,49180,2001/12,,1,32101,  의료용 물질 및 의약품 제조업,5
224,(주)소프트센,32680,2001/09,,1,106309,  정보서비스업,5
225,(주)손오공,66910,2001/12,,1,74607,  도매 및 상품 중개업,5
226,(주)솔고바이오메디칼,43100,2001/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
227,(주)솔본,35610,2001/12,,1,137105,  전문 서비스업,5
228,(주)쇼박스,86980,2001/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
229,(주)수산인더스트리,126720,2001/12,,1,64202,  전문직별 공사업,1
230,(주)수산중공업,17550,2001/12,,1,32902,  기타 기계 및 장비 제조업,1
231,(주)수성샐바시온,84180,2001/06,,1,32901,  기타 기계 및 장비 제조업,5
232,(주)스카이문스테크놀로지,33790,2001/12,,1,105802,  출판업,5
233,(주)스페코,13810,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
234,(주)승일,49830,2001/12,,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,5
235,(주)시공테크,20710,2001/12,,1,137302,"  기타 전문, 과학 및 기술 서비스업",5
236,(주)시노펙스,25320,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
237,(주)시알홀딩스,480,2001/12,,1,32302,  비금속 광물제품 제조업,1
238,(주)신도리코,29530,2001/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
239,(주)신성이엔지,11930,2001/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
240,(주)신세계,4170,2001/12,,1,74701,  소매업; 자동차 제외,1
241,(주)신세계아이앤씨,35510,2001/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
242,(주)신세계인터내셔날,31430,2001/12,,1,74704,  소매업; 자동차 제외,1
243,(주)신세계푸드,31440,2001/12,,1,95601,  음식점 및 주점업,1
244,(주)신영와코루,5800,2001/09,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
245,(주)신원,9270,2001/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
246,(주)신풍,2870,2001/12,,1,74607,  도매 및 상품 중개업,1
247,(주)신화다이나믹스,1770,2001/12,,1,32401,  1차 금속 제조업,1
248,(주)신흥,4080,2001/12,,1,74605,  도매 및 상품 중개업,1
249,(주)심텍홀딩스,36710,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
250,(주)쎄니트,37760,2001/12,,1,32401,  1차 금속 제조업,5
251,(주)쎌바이오텍,49960,2001/12,,1,32101,  의료용 물질 및 의약품 제조업,5
252,(주)쏠리드,50890,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
253,(주)씨씨에스충북방송,66790,2001/12,,1,106002,  방송업,5
254,(주)씨아이테크,4920,2001/12,,1,33309,  기타 제품 제조업,1
255,(주)씨에스,65770,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
256,(주)씨제이이엔엠,35760,2001/12,,1,106002,  방송업,5
257,(주)씨티씨바이오,60590,2001/12,,1,32102,  의료용 물질 및 의약품 제조업,5
258,(주)씨티프라퍼티,52300,2001/12,,1,74608,  도매 및 상품 중개업,5
259,(주)아가방앤컴퍼니,13990,2001/12,,1,74604,  도매 및 상품 중개업,5
260,(주)아난티,25980,2001/12,,1,95501,  숙박업,5
261,(주)아모레퍼시픽그룹,2790,2001/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
262,(주)아모텍,52710,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
263,(주)아미노로직스,74430,2001/12,,1,74607,  도매 및 상품 중개업,5
264,(주)아세아텍,50860,2001/06,,1,32902,  기타 기계 및 장비 제조업,5
265,(주)아센디오,12170,2001/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,1
266,(주)아이디스홀딩스,54800,2001/12,,1,137106,  전문 서비스업,5
267,(주)아이마켓코리아,122900,2001/12,,1,74608,  도매 및 상품 중개업,1
268,(주)아이씨디,40910,2001/09,,1,32902,  기타 기계 및 장비 제조업,5
269,(주)아이앤씨테크놀로지,52860,2001/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
270,(주)아이에이,38880,2001/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
271,(주)아이에이치큐,3560,2001/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,3
272,(주)아이윈,90150,2001/12,,1,33003,  자동차 및 트레일러 제조업,5
273,(주)아이즈비전,31310,2001/12,,1,106102,  우편 및 통신업,5
274,(주)아이톡시,52770,2001/12,,1,74607,  도매 및 상품 중개업,5
275,(주)아즈텍더블유비이,32080,2001/12,,1,31304,  섬유제품 제조업; 의복제외,5
276,(주)아프리카티비,67160,2001/12,,1,105802,  출판업,5
277,(주)안랩,53800,2001/12,,1,105802,  출판업,5
278,(주)알루코,1780,2001/12,,1,32402,  1차 금속 제조업,1
279,(주)알에프텍,61040,2001/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
280,(주)알티캐스트,85810,2001/12,,1,105802,  출판업,5
281,(주)액토즈소프트,52790,2001/12,,1,105802,  출판업,5
282,(주)양지사,30960,2001/06,,1,31801,  인쇄 및 기록매체 복제업,5
283,(주)에너토크,19990,2001/12,,1,32901,  기타 기계 및 장비 제조업,5
284,(주)에넥스,11090,2001/12,,1,33201,  가구 제조업,1
285,(주)에스비에스,34120,2001/12,,1,106002,  방송업,1
286,(주)에스비에스콘텐츠허브,46140,2001/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
287,(주)에스씨디,42110,2001/03,,1,32805,  전기장비 제조업,5
288,(주)에스아이리소스,65420,2001/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
289,(주)에스에이엠티,31330,2001/12,,1,74605,  도매 및 상품 중개업,5
290,(주)에스에이티,60540,2001/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",5
291,(주)에스에프에이,56190,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
292,(주)에스에프에이반도체,36540,2001/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
293,(주)에스엠라이프디자인그룹,63440,2001/12,,1,31802,  인쇄 및 기록매체 복제업,5
294,(주)에스엠벡셀,10580,2001/12,,1,33003,  자동차 및 트레일러 제조업,1
295,(주)에스엠엔터테인먼트,41510,2001/12,,1,105902,  영상ㆍ오디오 기록물 제작 및 배급업,5
296,(주)에스엠컬처앤콘텐츠,48550,2001/12,,1,137103,  전문 서비스업,5
297,(주)에스엠코어,7820,2001/12,,1,32901,  기타 기계 및 장비 제조업,5
298,(주)에스원,12750,2001/12,,1,147503,  사업지원 서비스업,1
299,(주)에스제이엠홀딩스,25530,2001/12,,1,74502,  자동차 및 부품 판매업,1
300,(주)에스지글로벌,1380,2001/12,,1,33003,  자동차 및 트레일러 제조업,1
301,(주)에스지세계물산,4060,2001/06,,1,74608,  도매 및 상품 중개업,1
302,(주)에스지엔지,40610,2001/12,,1,85209,  창고 및 운송관련 서비스업,5
303,(주)에스텍파마,41910,2001/12,,1,32102,  의료용 물질 및 의약품 제조업,5
304,(주)에스티아이,39440,2001/12,,1,32902,  기타 기계 및 장비 제조업,5
305,(주)에스티큐브,52020,2001/12,,1,74605,  도매 및 상품 중개업,5
306,(주)에스폴리텍,50760,2001/12,,1,32202,  고무 및 플라스틱제품 제조업,5
307,(주)에스피씨삼립,5610,2001/12,,1,31007,  식료품 제조업,1
308,(주)에스피지,58610,2001/12,,1,32801,  전기장비 제조업,5
309,(주)에쎈테크,43340,2001/03,,1,32901,  기타 기계 및 장비 제조업,5
310,(주)에이디칩스,54630,2001/12,,1,33309,  기타 제품 제조업,5
311,(주)에이스침대,3800,2001/12,,1,33201,  가구 제조업,5
